72,0289       ;              0            ;              0
71,8855       ;              0            ;              0
71,6727       ;              0            ;              0
71,5016       ;              0            ;              0
71,3789       ;              0            ;              0
71,2956       ;              0            ;              0
71,2059       ;              0            ;              0
71,1570       ;              0            ;              0
70,9076       ;              0            ;              0
70,6295       ;              0            ;              0
70,3457       ;              0            ;              0
70,3217       ;              0            ;              0
70,4014       ;              0            ;              0
70,4950       ;              0            ;              0
70,5891       ;              0            ;              0
70,6215       ;              0            ;              0
70,6517       ;              0            ;              0
70,6719       ;              0            ;              0
70,7866       ;              0            ;              0
70,8677       ;              0            ;              0
70,9266       ;              0            ;              0
70,8970       ;              0            ;              0
70,8658       ;              0            ;              0
70,9280       ;              0            ;              0
70,9851       ;              0            ;              0
71,0430       ;              0            ;              0
71,0216       ;              0            ;              0
73,2019       ;              0            ;              0
73,2244       ;              0            ;              0
73,3053       ;              0            ;              0
71,1650       ;              0            ;              0
71,1845       ;              0            ;              0
71,0430       ;              0            ;              0
70,9745       ;              0            ;              0
70,9075       ;              0            ;              0
70,9115       ;              0            ;              0
70,8640       ;              0            ;              0
70,8629       ;              0            ;              0
70,8482       ;              0            ;              0
70,8906       ;              0            ;              0
70,9461       ;              0            ;              0
71,1055       ;              0            ;              0
71,1655       ;              0            ;              0
71,1337       ;              0            ;              0
71,0506       ;              0            ;              0
71,0722       ;              0            ;              0
71,2741       ;              0            ;              0
71,3266       ;              0            ;              0
71,2756       ;              0            ;              0
71,0027       ;              0            ;              0
70,8720       ;              0            ;              0
70,7710       ;              0            ;              0
70,9683       ;              0            ;              0
71,0130       ;              0            ;              0
71,0349       ;              0            ;              0
70,7765       ;              0            ;              0
70,7853       ;              0            ;              0
70,8265       ;              0            ;              0
71,0627       ;              0            ;              0
71,1014       ;              0            ;              0
72,9967       ;              0            ;              0
72,9452       ;              0            ;              0
72,9131       ;              0            ;              0
71,2142       ;              0            ;              0
71,2568       ;              0            ;              0
71,1460       ;              0            ;              0
70,8537       ;              0            ;              0
70,5687       ;              0            ;              0
70,4134       ;              0            ;              0
70,2674       ;              0            ;              0
70,2525       ;              0            ;              0
70,2064       ;              0            ;              0
70,1355       ;              0            ;              0
69,9997       ;              0            ;              0
70,1458       ;              0            ;              0
70,2849       ;              0            ;              0
70,4697       ;              2            ;              0
70,5366       ;              0            ;              0
77,9638       ;              0            ;              0
78,3646       ;              0            ;              0
78,6651       ;              1            ;              4
71,5725       ;              2            ;              0
78,7424       ;              3            ;              0
78,6154       ;              1            ;              4
78,5011       ;              0            ;              0
71,0565       ;              0            ;              0
70,8037       ;              3            ;              0
70,5523       ;              0            ;              0
70,3708       ;              0            ;              0
70,2070       ;              0            ;              0
70,0552       ;              0            ;              0
69,8053       ;              0            ;              0
69,6556       ;              0            ;              0
69,5001       ;              0            ;              0
69,4542       ;              0            ;              0
69,4551       ;              0            ;              0
69,5745       ;              0            ;              0
69,7043       ;              0            ;              0
69,8807       ;              0            ;              0
70,1414       ;              0            ;              0
70,4549       ;              0            ;              0
71,2406       ;              2            ;              0
71,5429       ;              0            ;              0
80,5327       ;              0            ;              0
81,0182       ;              0            ;              0
81,4855       ;              1            ;              4
72,9996       ;              0            ;              0
72,2723       ;              0            ;              0
74,5687       ;              3            ;              0
74,0644       ;              0            ;              0
73,5778       ;              0            ;              0
70,2481       ;              0            ;              0
69,7343       ;              0            ;              0
69,4486       ;              0            ;              0
69,2141       ;              0            ;              0
69,0860       ;              0            ;              0
68,9187       ;              0            ;              0
68,8231       ;              0            ;              0
68,8100       ;              0            ;              0
68,8308       ;              0            ;              0
69,0083       ;              2            ;              0
68,9929       ;              0            ;              0
73,5688       ;              1            ;              4
73,4740       ;              0            ;              0
73,5356       ;              0            ;              0
68,8859       ;              0            ;              0
68,8083       ;              3            ;              0
68,6734       ;              0            ;              0
68,6133       ;              0            ;              0
68,5298       ;              0            ;              0
68,6000       ;              0            ;              0
68,5935       ;              0            ;              0
68,5939       ;              0            ;              0
68,5152       ;              0            ;              0
68,6370       ;              0            ;              0
68,7673       ;              0            ;              0
68,9330       ;              0            ;              0
68,9744       ;              0            ;              0
69,1304       ;              0            ;              0
69,2373       ;              0            ;              0
69,3540       ;              0            ;              0
69,3059       ;              0            ;              0
71,0110       ;              0            ;              0
70,9693       ;              0            ;              0
70,9474       ;              0            ;              0
69,0582       ;              0            ;              0
68,8703       ;              0            ;              0
68,6792       ;              0            ;              0
68,5713       ;              0            ;              0
68,4985       ;              0            ;              0
68,4633       ;              0            ;              0
68,4898       ;              0            ;              0
68,6044       ;              2            ;              0
68,6980       ;              0            ;              0
75,3635       ;              0            ;              0
75,5562       ;              0            ;              0
75,8068       ;              1            ;              4
69,4407       ;              0            ;              0
69,5205       ;              0            ;              0
69,4411       ;              3            ;              0
69,3128       ;              0            ;              0
69,0666       ;              0            ;              0
68,8868       ;              0            ;              0
68,7287       ;              0            ;              0
68,6357       ;              0            ;              0
68,5515       ;              0            ;              0
68,4612       ;              0            ;              0
68,4093       ;              0            ;              0
68,4676       ;              2            ;              0
68,6755       ;              0            ;              0
68,8488       ;              0            ;              0
69,1101       ;              0            ;              0
69,2595       ;              0            ;              0
69,4990       ;              0            ;              0
69,6266       ;              0            ;              0
70,5594       ;              0            ;              0
70,9177       ;              0            ;              0
71,1578       ;              0            ;              0
71,2434       ;              1            ;              1
71,2002       ;              0            ;              0
71,1581       ;              0            ;              0
70,3205       ;              0            ;              0
70,8043       ;              0            ;              0
70,4864       ;              0            ;              0
70,2113       ;              0            ;              0
69,0825       ;              0            ;              0
68,8044       ;              0            ;              0
68,5209       ;              0            ;              0
68,4277       ;              3            ;              0
68,3338       ;              0            ;              0
68,3059       ;              0            ;              0
68,1868       ;              0            ;              0
68,1119       ;              0            ;              0
68,1323       ;              0            ;              0
68,2487       ;              0            ;              0
68,3042       ;              0            ;              0
68,2661       ;              0            ;              0
68,1636       ;              0            ;              0
68,0839       ;              0            ;              0
68,0432       ;              0            ;              0
68,0374       ;              0            ;              0
68,0332       ;              0            ;              0
68,0933       ;              0            ;              0
68,2213       ;              0            ;              0
68,3304       ;              0            ;              0
68,4596       ;              0            ;              0
68,6230       ;              0            ;              0
68,7850       ;              0            ;              0
68,8817       ;              0            ;              0
70,2419       ;              0            ;              0
70,2960       ;              0            ;              0
70,3327       ;              0            ;              0
68,9655       ;              0            ;              0
68,9994       ;              0            ;              0
68,9336       ;              0            ;              0
68,9013       ;              0            ;              0
68,7340       ;              0            ;              0
68,6641       ;              0            ;              0
68,6062       ;              0            ;              0
68,7629       ;              0            ;              0
68,8453       ;              0            ;              0
68,9145       ;              0            ;              0
68,8156       ;              0            ;              0
68,8019       ;              0            ;              0
68,7984       ;              0            ;              0
68,8407       ;              0            ;              0
68,8600       ;              0            ;              0
68,7991       ;              0            ;              0
68,7292       ;              0            ;              0
68,5780       ;              0            ;              0
68,4357       ;              0            ;              0
68,1917       ;              0            ;              0
68,0364       ;              0            ;              0
67,8668       ;              0            ;              0
67,7827       ;              0            ;              0
67,6733       ;              0            ;              0
67,5908       ;              0            ;              0
67,5169       ;              0            ;              0
67,4880       ;              0            ;              0
67,5171       ;              0            ;              0
67,5385       ;              0            ;              0
67,6432       ;              0            ;              0
67,6885       ;              0            ;              0
67,8189       ;              0            ;              0
67,9424       ;              0            ;              0
68,3237       ;              0            ;              0
68,4636       ;              0            ;              0
68,6119       ;              0            ;              0
68,4630       ;              0            ;              0
68,5261       ;              0            ;              0
68,5244       ;              0            ;              0
69,2344       ;              0            ;              0
69,3411       ;              0            ;              0
69,3600       ;              0            ;              0
68,6734       ;              0            ;              0
68,5298       ;              0            ;              0
68,3976       ;              0            ;              0
68,4309       ;              0            ;              0
68,6199       ;              0            ;              0
68,6873       ;              0            ;              0
68,6010       ;              0            ;              0
68,2547       ;              0            ;              0
68,1858       ;              0            ;              0
68,1951       ;              0            ;              0
68,3733       ;              0            ;              0
68,4651       ;              0            ;              0
68,7776       ;              0            ;              0
68,8577       ;              0            ;              0
68,9151       ;              0            ;              0
68,7328       ;              0            ;              0
68,7962       ;              0            ;              0
68,8016       ;              0            ;              0
68,8506       ;              0            ;              0
68,8700       ;              0            ;              0
68,7973       ;              0            ;              0
68,5331       ;              0            ;              0
68,1838       ;              0            ;              0
67,9732       ;              0            ;              0
67,8365       ;              0            ;              0
67,7157       ;              0            ;              0
67,6014       ;              0            ;              0
67,4976       ;              0            ;              0
67,3559       ;              0            ;              0
67,2384       ;              0            ;              0
67,2497       ;              0            ;              0
67,3229       ;              0            ;              0
67,3805       ;              0            ;              0
67,3801       ;              0            ;              0
67,3957       ;              0            ;              0
