72,0118       ;              0            ;              0
71,6858       ;              0            ;              0
71,2570       ;              0            ;              0
71,0295       ;              0            ;              0
70,8273       ;              0            ;              0
70,6800       ;              0            ;              0
70,5194       ;              0            ;              0
70,3929       ;              0            ;              0
69,9831       ;              0            ;              0
69,5407       ;              0            ;              0
69,1213       ;              0            ;              0
69,0303       ;              0            ;              0
69,0365       ;              0            ;              0
69,0456       ;              0            ;              0
69,0618       ;              0            ;              0
69,0364       ;              0            ;              0
69,0490       ;              0            ;              0
69,0823       ;              0            ;              0
69,2180       ;              0            ;              0
69,2676       ;              2            ;              0
69,2911       ;              0            ;              0
69,2364       ;              0            ;              0
69,2334       ;              0            ;              0
69,3122       ;              0            ;              0
69,3799       ;              0            ;              0
69,4562       ;              0            ;              0
69,4337       ;              0            ;              0
72,1779       ;              0            ;              0
72,2164       ;              0            ;              0
72,2817       ;              1            ;              4
69,5689       ;              0            ;              0
69,5527       ;              0            ;              0
69,4501       ;              0            ;              0
69,3987       ;              0            ;              0
69,3658       ;              0            ;              0
69,4264       ;              0            ;              0
69,4390       ;              0            ;              0
69,5162       ;              0            ;              0
69,5759       ;              0            ;              0
69,7245       ;              3            ;              0
69,8687       ;              0            ;              0
70,1309       ;              0            ;              0
70,2707       ;              0            ;              0
70,2919       ;              0            ;              0
70,1827       ;              0            ;              0
70,1530       ;              0            ;              0
70,2704       ;              0            ;              0
70,2720       ;              0            ;              0
70,1370       ;              0            ;              0
69,7749       ;              0            ;              0
69,4920       ;              0            ;              0
69,2667       ;              0            ;              0
69,2127       ;              0            ;              0
69,2005       ;              0            ;              0
69,2011       ;              0            ;              0
69,0981       ;              2            ;              0
69,0518       ;              0            ;              0
69,0748       ;              0            ;              0
69,2491       ;              0            ;              0
69,3111       ;              0            ;              0
73,2576       ;              0            ;              0
73,2376       ;              0            ;              0
73,3096       ;              1            ;              4
69,4625       ;              0            ;              0
69,5245       ;              0            ;              0
69,4185       ;              0            ;              0
69,3251       ;              0            ;              0
69,1516       ;              0            ;              0
69,1393       ;              0            ;              0
69,1478       ;              0            ;              0
69,3468       ;              0            ;              0
69,4151       ;              3            ;              0
69,4624       ;              0            ;              0
69,3620       ;              0            ;              0
69,4643       ;              0            ;              0
69,5726       ;              0            ;              0
